label,p00,p01,p02,p03,p04,p05,p06,p10,p11,p12,p13,p14,p15,p16,p20,p21,p22,p23,p24,p25,p26,p30,p31,p32,p33,p34,p35,p36,p40,p41,p42,p43,p44,p45,p46,p50,p51,p52,p53,p54,p55,p56,p60,p61,p62,p63,p64,p65,p66
7,0,0,0,0,0,0,0,0,2,63,93,79,0,0,0,38,126,94,177,0,0,0,0,0,54,145,0,0,0,0,0,141,70,0,0,0,0,10,207,8,0,0,0,0,31,73,0,0,0
9,0,0,0,0,0,0,0,0,0,31,101,34,0,0,0,14,156,12,146,16,0,0,61,110,2,216,36,0,0,3,118,118,180,0,0,0,0,0,0,163,0,0,0,0,0,0,62,3,0
7,0,0,0,0,0,0,0,0,0,26,98,97,0,0,0,63,152,61,179,0,0,0,0,0,14,179,0,0,0,0,0,82,112,0,0,0,0,3,198,25,0,0,0,0,8,90,0,0,0
5,0,0,0,0,0,0,0,0,0,0,2,34,25,2,0,0,15,192,138,123,41,0,0,39,165,0,0,0,0,16,1,182,48,0,0,0,57,151,159,62,0,0,0,0,0,0,0,0,0
6,0,0,0,87,1,0,0,0,0,21,211,1,0,0,0,0,96,151,0,0,0,0,0,171,199,200,19,0,0,0,201,152,224,16,0,0,0,58,127,30,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,16,36,17,0,0,0,63,189,156,182,166,6,0,0,0,0,0,156,65,0,0,0,0,0,127,85,0,0,0,0,0,189,43,0,0,0,0,0,120,1,0
2,0,0,24,34,0,0,0,0,0,99,138,51,0,0,0,0,0,74,83,0,0,0,0,0,139,39,0,0,0,21,158,221,115,29,0,0,7,25,0,27,128,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,47,99,0,0,0,0,0,82,98,0,0,0,0,0,140,20,0,0,0,0,0,175,0,0,0,0,0,19,137,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,128,29,0,0,0,0,0,162,20,0,0,0,0,0,195,3,0,0,0,0,3,204,1,0,0,0,0,43,149,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1,53,0,0,0,0,0,124,61,0,0,0,0,73,123,0,0,0,0,0,154,86,147,40,0,0,0,194,69,134,30,0,0,0,102,139,52,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,31,116,28,0,0,0,0,143,33,188,0,0,0,11,154,136,208,7,0,0,0,68,34,136,0,0,0,0,0,32,123,0,0,0,0,0,25,44,0,0
9,0,0,0,0,0,0,0,0,0,58,88,4,0,0,0,10,179,93,172,0,0,0,5,175,122,195,0,0,0,0,32,96,133,0,0,0,0,0,64,107,0,0,0,0,0,13,44,0,0
8,0,0,0,0,0,0,0,0,1,107,135,136,22,0,0,2,195,82,60,98,0,0,0,7,171,204,15,0,0,0,133,102,152,31,0,0,0,148,98,171,3,0,0,0,9,51,7,0,0
0,0,0,0,0,0,0,0,0,19,159,175,90,1,0,0,92,160,16,87,108,0,0,49,109,0,0,145,0,0,19,131,0,11,150,0,0,0,79,139,173,56,0,0,0,0,29,22,0,0
7,0,0,0,0,0,0,0,0,0,0,23,63,0,0,0,80,142,120,196,0,0,0,0,0,5,172,0,0,0,0,0,89,107,0,0,0,0,3,192,14,0,0,0,0,42,109,0,0,0
1,0,0,0,0,0,0,0,0,0,0,4,126,0,0,0,0,0,54,89,0,0,0,0,0,146,12,0,0,0,0,13,150,0,0,0,0,0,46,89,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,34,129,159,82,0,0,30,213,60,73,126,0,0,3,133,190,160,5,0,0,2,178,86,180,13,0,0,0,163,83,169,53,0,0,0,11,61,43,0,0
1,0,0,0,0,0,0,0,0,0,0,32,53,0,0,0,0,0,78,23,0,0,0,0,0,97,0,0,0,0,0,0,100,0,0,0,0,0,0,82,0,0,0,0,0,0,18,0,0,0
8,0,0,0,0,0,0,0,0,2,24,121,148,72,0,0,60,131,30,6,172,0,0,10,148,63,79,120,0,0,5,113,218,130,2,0,0,52,143,150,69,0,0,0,0,42,40,0,0,0
0,0,0,0,0,0,0,0,0,0,154,148,49,0,0,0,0,162,28,191,4,0,0,0,80,54,183,46,0,0,0,9,174,208,9,0,0,0,16,248,72,0,0,0,0,0,34,0,0,0
7,0,0,0,0,0,0,0,0,1,45,102,118,5,0,0,16,119,43,143,13,0,0,0,0,16,154,0,0,0,0,0,146,36,0,0,0,0,112,104,0,0,0,0,3,102,11,0,0,0
6,0,0,0,0,26,0,0,0,0,0,85,92,0,0,0,0,7,136,0,0,0,0,0,59,130,107,0,0,0,0,55,167,135,0,0,0,0,8,140,50,0,0,0,0,0,0,0,0,0
2,0,0,63,91,0,0,0,0,0,85,165,16,0,0,0,0,0,156,34,0,0,0,0,36,156,0,0,0,0,35,205,104,82,74,0,0,24,100,77,87,108,0,0,0,0,0,0,0,0
6,0,0,0,21,10,0,0,0,0,0,119,2,0,0,0,0,32,59,0,0,0,0,0,103,80,53,0,0,0,0,93,11,107,7,0,0,0,46,95,65,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,83,133,140,38,0,0,0,38,1,73,128,0,0,0,0,0,141,48,0,0,189,127,210,185,104,0,0,55,122,67,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,54,115,127,51,0,0,0,19,40,99,146,0,0,0,0,0,91,142,0,0,0,0,79,187,144,0,0,0,0,0,114,112,0,0,0,0,0,51,36,0,0
3,0,0,0,0,0,0,0,0,21,158,191,115,0,0,0,0,0,86,127,0,0,0,0,18,232,145,13,0,0,0,0,5,119,94,0,0,59,174,161,171,29,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,64,99,95,28,0,0,0,9,0,0,86,0,0,0,0,15,51,90,0,0,0,0,74,17,156,30,0,0,0,84,105,40,28,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,89,108,1,0,0,0,56,109,101,118,0,0,0,17,140,151,190,0,0,0,0,0,64,134,0,0,0,0,0,68,127,0,0,0,0,0,14,65,0,0
7,0,0,0,0,0,0,0,0,63,88,89,21,0,0,0,0,0,9,146,2,0,0,0,0,10,133,0,0,0,0,0,72,52,0,0,0,0,0,134,27,0,0,0,0,0,64,25,0,0
3,0,0,0,0,0,0,0,0,0,163,186,148,0,0,0,0,2,25,184,0,0,0,0,62,224,169,3,0,0,0,9,14,184,31,0,0,19,162,160,121,1,0,0,0,0,0,0,0,0
2,0,0,48,25,0,0,0,0,0,169,208,36,0,0,0,0,0,85,135,0,0,0,0,21,183,118,0,0,0,64,248,233,226,167,18,0,69,138,12,16,99,40,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,47,197,187,65,0,0,0,0,2,134,105,0,0,0,0,7,127,168,66,0,0,0,0,0,123,93,0,0,73,180,157,136,9,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,28,116,123,58,0,0,17,181,38,0,10,0,0,2,149,102,1,0,0,0,0,0,67,132,0,0,0,0,27,159,102,0,0,0,0,11,39,0,0,0
0,0,0,0,0,0,0,0,0,0,28,125,101,12,0,0,76,199,149,203,186,13,0,171,10,2,58,125,56,0,169,34,0,17,183,5,0,36,173,142,158,36,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,63,114,18,0,0,0,22,163,55,166,1,0,0,13,164,76,225,5,0,0,0,21,76,203,4,0,0,0,0,13,173,0,0,0,0,0,17,49,0,0
7,0,0,0,0,0,0,0,0,0,35,63,33,0,0,0,125,129,76,174,0,0,0,0,0,6,177,0,0,0,0,0,87,105,0,0,0,0,2,189,9,0,0,0,0,39,108,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,118,134,99,0,0,0,0,14,99,98,34,0,0,0,70,176,106,23,0,0,0,0,110,0,0,0,0,0,0,70,0,0,0
9,0,0,0,0,0,0,0,0,0,31,115,47,0,0,0,16,177,47,188,0,0,0,81,93,112,200,0,0,0,37,175,103,167,0,0,0,0,0,7,189,0,0,0,0,0,19,89,0,0
3,0,0,0,0,0,0,0,0,0,5,163,80,0,0,0,0,0,75,112,0,0,0,0,5,145,101,0,0,0,0,6,0,127,0,0,0,0,113,143,58,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,35,128,116,101,0,0,0,158,117,80,0,0,0,77,9,5,137,0,0,0,29,110,113,27,0,0,0,0,0,0,0,0,0
6,0,0,41,52,0,0,0,0,0,201,88,0,0,0,0,13,229,11,44,0,0,0,32,249,205,169,213,36,0,1,187,147,52,193,31,0,0,23,116,117,42,0,0,0,0,0,0,0,0
6,0,0,0,78,0,0,0,0,0,2,205,7,0,0,0,0,44,187,0,0,0,0,0,119,146,129,83,0,0,0,178,253,251,90,0,0,0,47,120,54,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,82,134,96,0,0,0,0,157,44,61,0,0,0,0,115,102,99,59,0,0,0,33,0,63,68,0,0,0,109,98,173,26,0,0,0,0,46,27,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,59,63,27,0,0,109,84,21,19,7,0,41,74,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,203,32,0,0,0,0,66,180,164,0,0,0,0,146,33,145,15,0,0,0,172,29,192,5,0,0,0,100,222,67,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,82,201,103,3,0,0,8,181,9,80,105,0,0,35,151,0,21,136,0,0,12,174,0,116,62,0,0,0,123,169,123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,47,122,115,1,0,0,45,174,34,115,33,0,10,151,8,17,135,2,0,108,41,36,141,14,0,0,155,106,125,5,0,0,0,30,44,0,0,0,0
6,0,0,0,66,0,0,0,0,0,0,173,0,0,0,0,0,47,136,0,0,0,0,0,70,136,143,23,0,0,0,50,199,170,54,0,0,0,0,83,74,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,85,73,0,0,0,0,100,44,122,0,0,0,0,107,105,125,0,0,0,0,57,115,76,0,0,0,0,0,105,23,0,0,0,0,0,62,2,0,0
1,0,0,0,0,0,0,0,0,0,0,154,10,0,0,0,0,0,141,42,0,0,0,0,0,131,61,0,0,0,0,0,162,36,0,0,0,0,0,200,6,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,39,0,75,5,0,0,0,144,0,127,0,0,0,0,163,24,176,28,0,0,0,104,132,154,8,0,0,0,0,0,136,0,0,0,0,0,0,29,0,0
5,0,0,0,0,0,0,0,0,0,0,2,23,33,0,0,0,20,169,125,98,21,0,0,106,150,80,0,0,0,74,8,0,162,1,0,0,28,121,127,78,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,21,114,26,0,0,0,0,152,37,107,0,0,0,17,115,80,141,0,0,0,0,40,47,137,0,0,0,0,0,2,155,1,0,0,0,0,0,88,0,0
0,0,0,0,0,0,0,0,0,0,55,137,185,83,0,0,46,183,29,35,184,0,0,152,64,0,26,165,0,0,201,27,0,138,97,0,0,110,170,165,149,6,0,0,1,53,48,0,0,0
0,0,0,0,0,0,0,0,0,101,115,0,0,0,0,0,155,6,132,124,113,0,0,135,8,4,0,123,48,0,93,108,0,2,135,38,0,2,106,149,154,66,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,111,0,66,0,0,0,7,166,0,152,22,0,0,55,216,150,213,22,0,0,0,0,0,206,0,0,0,0,0,23,174,0,0,0,0,0,10,36,0,0
8,0,0,0,0,0,0,0,0,0,86,180,59,5,0,0,0,237,114,203,26,0,0,0,163,239,56,0,0,0,0,11,252,95,0,0,0,0,5,232,165,0,0,0,0,0,39,27,0,0
1,0,0,0,0,0,0,0,0,0,0,141,42,0,0,0,0,0,146,59,0,0,0,0,0,172,45,0,0,0,0,0,186,45,0,0,0,0,0,215,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,132,156,4,0,0,0,108,132,72,92,0,0,4,164,0,0,100,0,0,24,132,0,56,92,0,0,0,168,187,120,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,196,1,0,0,0,0,0,218,24,0,0,0,0,0,172,52,0,0,0,0,0,188,42,0,0,0,0,0,204,42,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,21,125,85,46,14,0,0,21,171,38,104,121,0,0,0,15,191,126,0,0,0,0,69,75,124,6,0,0,0,125,97,117,21,0,0,0,5,37,13,0,0
2,0,0,48,23,0,0,0,0,46,142,176,38,0,0,0,0,0,83,104,0,0,0,0,0,156,43,0,0,0,15,145,206,89,39,2,0,37,85,49,58,143,36,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,5,96,0,11,0,0,0,109,67,0,143,0,0,0,95,135,115,180,0,0,0,0,0,2,178,0,0,0,0,0,0,146,8,0,0,0,0,0,21,15,0
8,0,0,0,0,0,0,0,0,0,147,117,122,76,0,0,0,140,79,86,93,0,0,0,17,188,193,1,0,0,4,177,24,147,25,0,0,9,163,140,149,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,22,102,0,0,0,0,0,1,147,0,0,0,0,0,0,127,0,0,0,0,0,0,138,2,0,0,0,0,0,121,1,0,0,0,0,0,19,0,0,0
2,0,0,3,51,7,0,0,0,0,113,136,126,0,0,0,0,0,44,139,0,0,0,0,0,146,62,0,0,0,0,80,166,53,30,0,0,16,181,156,113,55,0,0,0,0,0,0,0,0
5,0,0,0,24,22,0,0,0,0,1,114,31,0,0,0,0,49,80,0,0,0,0,0,28,99,102,0,0,0,0,20,3,120,0,0,0,0,118,104,94,0,0,0,0,0,0,0,0,0
6,0,0,0,66,9,0,0,0,0,6,196,3,0,0,0,0,86,136,0,0,0,0,0,184,43,82,63,0,0,0,178,80,239,141,0,0,0,27,123,91,2,0,0,0,0,0,0,0,0
6,0,0,3,79,0,0,0,0,0,57,140,0,0,0,0,0,88,83,0,0,0,0,0,118,130,228,102,0,0,0,87,244,222,24,0,0,0,5,104,19,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,153,80,0,0,0,0,0,201,80,0,0,0,0,0,206,87,0,0,0,0,0,231,80,0,0,0,0,0,227,61,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,2,126,141,135,6,0,0,1,16,0,139,23,0,0,0,62,182,195,0,0,0,0,0,0,160,1,0,0,38,105,139,129,0,0,0,1,48,23,0,0,0
5,0,0,0,0,0,0,0,0,0,34,98,126,169,27,0,0,96,63,41,5,0,0,27,202,76,1,0,0,0,0,11,81,142,0,0,0,91,87,123,138,0,0,0,9,48,44,0,0,0
0,0,0,3,48,6,0,0,0,0,66,78,137,61,0,0,15,170,128,15,158,0,0,132,60,0,0,157,0,0,149,68,11,93,142,0,0,37,176,184,124,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,135,159,12,0,0,4,166,207,117,112,0,0,88,114,5,52,151,0,0,130,0,15,192,86,0,0,107,127,194,101,1,0,0,2,61,18,0,0,0
4,0,0,0,0,0,0,0,0,0,77,14,0,0,0,0,4,115,0,66,7,0,0,12,144,99,205,2,0,0,0,29,23,134,0,0,0,0,0,0,142,0,0,0,0,0,0,17,0,0
1,0,0,0,0,0,0,0,0,0,0,28,135,0,0,0,0,0,121,131,0,0,0,0,2,198,27,0,0,0,0,26,184,0,0,0,0,0,105,112,0,0,0,0,0,29,16,0,0,0
6,0,0,0,19,32,0,0,0,0,18,171,28,0,0,0,0,101,58,0,0,0,0,0,146,101,125,43,0,0,0,119,30,22,114,0,0,0,20,122,120,22,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,62,221,165,6,0,0,0,79,77,143,39,0,0,0,0,47,192,3,0,0,38,192,244,76,0,0,0,189,96,16,125,47,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,109,163,113,0,0,0,0,16,119,71,0,0,0,0,90,206,91,0,0,0,0,61,82,178,0,0,0,0,130,170,32,0,0,0,0,0,0,0,0,0
3,0,0,0,1,24,0,0,0,0,0,165,164,0,0,0,0,6,97,151,0,0,0,0,132,133,116,0,0,0,0,2,51,160,0,0,0,65,182,147,27,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,74,75,6,32,0,29,125,52,135,83,5,0,2,156,140,5,0,0,0,0,130,110,91,0,0,0,0,91,131,113,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,0,42,55,93,32,0,0,17,209,93,115,0,0,0,0,4,143,56,0,0,0,0,5,112,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,28,109,11,55,0,0,1,148,34,153,28,0,0,6,135,198,96,0,0,0,0,1,138,141,0,0,0,0,21,181,103,0,0,0,0,0,47,1,0,0
5,0,0,0,0,0,0,0,0,0,0,1,45,97,30,0,0,0,143,137,60,0,0,0,106,73,0,0,0,0,0,52,130,9,0,0,0,94,126,136,0,0,0,0,6,4,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,60,35,0,0,0,0,0,95,80,0,0,0,0,0,164,23,0,0,0,0,0,139,1,0,0,0,0,0,134,0,0,0,0,0,0,13,0,0,0
6,0,0,0,0,27,0,0,0,0,0,19,141,0,0,0,0,15,142,23,0,0,0,0,132,185,148,12,0,0,16,122,100,135,1,0,0,0,109,56,1,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,53,162,143,18,0,0,0,28,78,0,0,0,0,0,71,152,81,0,0,0,0,44,17,107,3,0,0,0,123,92,161,2,0,0,0,18,52,4,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,184,131,167,105,0,0,64,40,1,138,8,0,0,0,0,76,79,0,0,0,0,14,127,0,0,0,0,0,121,27,0,0,0
0,0,0,0,0,0,0,0,0,0,76,210,165,25,0,0,51,243,142,133,207,1,0,184,138,0,8,238,28,0,181,82,63,163,193,0,0,54,183,186,155,18,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,3,94,158,162,1,0,0,89,81,103,107,0,0,0,54,196,51,0,0,0,10,164,148,20,0,0,0,109,172,162,45,0,0,0,11,53,26,0,0,0
1,0,0,0,0,0,0,0,0,0,0,45,13,0,0,0,0,0,115,32,0,0,0,0,0,147,3,0,0,0,0,2,126,0,0,0,0,0,37,58,0,0,0,0,0,17,10,0,0,0
9,0,0,0,0,0,0,0,0,0,2,22,61,7,0,0,6,107,103,155,71,0,0,63,139,76,194,15,0,0,0,0,73,93,0,0,0,0,29,162,0,0,0,0,0,87,24,0,0,0
6,0,0,0,0,33,2,0,0,0,0,42,121,1,0,0,0,1,143,3,0,0,0,0,66,184,43,0,0,0,0,126,87,66,0,0,0,0,99,121,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,158,79,0,0,0,74,186,66,135,0,0,59,154,9,0,122,0,0,160,9,0,93,78,0,0,131,106,130,74,0,0,0,7,29,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,116,154,161,74,0,34,120,41,8,0,0,0,24,151,184,54,0,0,0,0,0,108,38,0,0,0,0,0,58,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,88,85,0,0,0,0,0,162,3,0,0,0,0,47,122,0,0,0,0,0,144,10,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,33,93,77,13,0,0,0,97,78,90,201,0,0,0,0,52,209,158,0,0,2,109,227,94,0,0,0,160,174,23,0,0,0,0,47,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,57,203,149,15,0,0,0,16,17,76,28,0,0,8,21,11,115,0,0,0,176,220,196,121,11,0,0,43,42,0,14,152,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,4,187,155,0,0,0,0,6,19,100,36,0,0,0,0,38,214,158,0,0,0,0,8,8,134,12,0,0,0,69,100,155,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,62,152,32,0,0,0,0,115,68,130,0,0,0,0,110,188,112,58,0,0,0,0,0,2,97,0,0,0,119,103,151,26,0,0,0,18,63,15,0,0
9,0,0,0,0,0,0,0,0,0,0,61,48,0,0,0,0,30,67,97,0,0,0,0,57,79,97,0,0,0,0,2,127,32,0,0,0,0,0,96,0,0,0,0,0,0,60,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,68,0,61,90,0,0,34,170,68,153,3,0,0,29,73,143,98,20,0,0,0,40,91,0,0,0,0,0,23,1,0,0,0
2,0,0,0,0,0,0,0,0,0,31,164,67,0,0,0,0,175,62,168,0,0,0,0,28,46,146,0,0,0,0,51,205,196,121,0,0,48,197,23,0,0,0,0,19,9,0,0,0,0
5,0,0,0,3,43,0,0,0,0,3,171,96,0,0,0,0,22,178,9,0,0,0,0,0,34,116,0,0,0,60,125,44,142,0,0,0,7,119,182,105,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,213,68,117,36,0,0,90,149,69,111,220,28,0,159,120,0,0,161,63,0,170,148,20,75,215,39,0,44,199,252,195,68,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,65,156,17,0,0,0,3,87,75,104,0,0,0,36,185,53,0,0,0,8,119,54,0,0,0,0,36,141,109,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,67,0,62,0,0,0,10,177,0,147,0,0,0,113,218,189,227,1,0,0,15,47,11,134,14,0,0,0,0,0,132,18,0,0,0,0,0,21,0,0
0,0,0,0,0,0,0,0,0,0,0,36,138,167,0,0,2,126,165,43,176,0,0,146,106,3,114,105,0,0,157,23,143,169,3,0,0,136,167,70,3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,69,82,22,0,0,0,33,59,1,103,0,0,0,0,77,150,64,0,0,0,0,35,1,110,3,0,0,0,0,0,58,42,0,0,0,0,1,67,0,0
1,0,0,0,0,0,0,0,0,0,0,0,41,103,0,0,0,0,8,167,28,0,0,0,0,134,61,0,0,0,0,71,113,0,0,0,0,20,171,2,0,0,0,0,8,22,0,0,0,0
9,0,0,0,0,0,0,0,0,0,11,98,104,7,0,0,1,170,57,35,80,0,0,2,198,177,216,3,0,0,0,0,66,157,0,0,0,0,0,143,111,0,0,0,0,0,84,21,0,0
2,0,0,0,0,0,0,0,0,0,40,177,179,80,0,0,0,46,43,5,144,0,0,9,63,66,123,51,0,0,173,142,220,187,5,0,0,57,103,26,23,107,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,4,91,49,0,0,0,0,82,19,116,0,0,0,0,109,5,129,0,0,0,0,38,102,68,0,0,0,0,0,91,16,0,0,0,0,0,47,0,0,0
3,0,0,0,0,0,0,0,0,0,20,219,108,8,0,0,0,32,88,183,20,0,0,0,96,104,88,40,0,0,48,8,0,68,116,0,0,64,192,184,156,4,0,0,0,0,0,0,0,0
6,0,0,0,5,53,0,0,0,0,0,130,36,0,0,0,0,38,155,0,0,0,0,0,129,145,157,15,0,0,0,179,120,157,19,0,0,0,71,72,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,115,5,0,0,95,24,40,105,0,0,16,182,58,136,7,0,0,66,85,117,145,8,0,0,0,7,138,0,0,0,0,0,8,21,0,0,0
6,0,0,0,0,12,31,0,0,0,0,9,153,33,0,0,0,0,128,31,0,0,0,0,79,179,76,0,0,0,0,135,35,114,0,0,0,0,71,134,20,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,8,50,33,0,0,0,155,200,128,8,0,0,131,163,19,0,0,0,10,32,25,66,0,0,0,56,145,139,7,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,137,0,0,0,0,0,0,149,0,0,0,0,0,0,149,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,77,0,0,0,0,3,130,63,0,0,0,0,148,83,0,0,0,0,126,232,95,0,0,0,41,239,115,115,0,0,0,16,116,79,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,6,109,115,21,0,0,0,108,51,75,87,0,0,0,16,75,186,7,0,0,0,0,1,56,142,49,0,0,0,0,15,137,78,0,0,0,3,96,41,0,0
7,0,0,0,0,0,0,0,0,0,0,3,46,20,0,0,0,54,166,83,82,0,0,0,44,1,89,4,0,0,0,0,82,32,0,0,0,0,67,71,0,0,0,0,4,98,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,17,61,34,0,0,7,136,140,79,175,0,0,146,46,7,153,82,0,0,170,94,106,180,0,0,0,0,0,146,60,0,0,0,0,2,81,0,0,0
8,0,0,0,0,0,0,0,0,0,37,125,79,0,0,0,0,72,18,101,139,0,0,0,45,215,41,0,0,0,37,132,21,27,0,0,0,76,87,121,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,87,154,82,6,0,0,101,108,100,189,174,0,0,155,0,47,27,155,0,0,176,8,0,11,161,0,0,71,185,155,166,45,0,0,0,10,23,0,0,0
8,0,0,0,0,0,0,0,0,0,0,65,118,0,0,0,0,0,124,93,0,0,0,0,0,145,1,0,0,0,0,16,157,16,0,0,0,0,71,134,17,0,0,0,0,9,28,0,0,0
1,0,0,0,0,0,0,0,0,0,0,65,25,0,0,0,0,0,105,34,0,0,0,0,0,118,3,0,0,0,0,0,140,0,0,0,0,0,0,127,0,0,0,0,0,0,20,0,0,0
6,0,0,0,7,55,0,0,0,0,0,103,22,0,0,0,0,22,101,0,0,0,0,0,96,94,153,4,0,0,0,91,89,135,0,0,0,0,34,108,18,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,38,119,6,0,0,0,0,143,25,182,5,0,0,9,140,83,173,9,0,0,0,118,212,110,0,0,0,0,0,96,0,0,0,0,0,0,59,12,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0,13,109,96,80,6,0,0,152,76,1,0,0,0,0,15,54,21,0,0,0,57,87,72,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,15,0,0,0,0,0,0,95,0,0,0,0,0,8,101,2,0,0,99,46,92,166,110,0,0,45,139,177,15,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,66,172,135,0,0,3,110,175,62,184,0,0,65,154,1,33,182,0,0,162,5,9,181,64,0,0,164,137,144,58,0,0,0,21,43,0,0,0,0
5,0,0,0,0,0,0,0,0,0,94,133,30,0,0,0,0,141,31,14,0,0,0,0,127,87,101,67,0,0,0,19,0,3,95,0,0,0,78,116,112,42,0,0,0,0,0,0,0,0
6,0,0,0,14,13,0,0,0,0,0,138,27,0,0,0,0,57,83,24,0,0,0,0,145,156,150,79,0,0,3,214,66,112,47,0,0,0,108,98,10,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,16,93,63,0,0,0,12,114,73,52,11,0,0,17,197,25,0,0,0,0,104,24,70,0,0,0,0,114,109,18,0,0,0,0,25,22,0,0,0
8,0,0,0,0,0,0,0,0,0,12,146,116,17,0,0,0,38,46,113,39,0,0,0,4,144,84,0,0,0,0,9,180,25,0,0,0,0,82,157,17,0,0,0,0,16,27,0,0,0
7,0,0,0,0,0,0,0,0,41,47,39,0,0,0,0,69,142,142,166,0,0,0,0,0,0,175,3,0,0,0,0,39,151,0,0,0,0,0,132,69,0,0,0,0,0,120,3,0,0
